date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,state,county_fips,county_name,timezone,proposal_excluded_az_county
2024-01-04,3.4,-0.8,8.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-05,5.0,1.6,9.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-06,4.7,-1.0,10.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-07,3.4,0.3,6.3,1.3,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-08,0.4,-2.4,3.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-09,2.3,-2.7,8.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-10,3.5,-2.3,8.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-11,3.1,-1.5,5.0,1.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-12,2.4,-3.2,8.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-13,5.3,-1.1,11.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-14,7.5,1.3,12.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-15,7.9,4.3,12.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-16,7.6,2.7,13.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-17,9.1,4.6,15.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-18,9.9,3.9,16.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-19,10.9,7.7,16.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-20,10.8,5.9,16.5,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-21,8.9,6.7,10.7,4.3,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-22,7.6,4.4,11.0,4.5,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-23,8.2,5.6,11.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-24,6.9,1.8,12.3,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-25,8.6,4.3,11.9,1.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-26,6.2,1.7,11.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-27,7.6,1.5,14.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-28,11.1,7.3,16.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-29,12.4,6.8,17.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-30,11.9,7.1,18.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-01-31,12.9,7.0,19.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-01,11.4,6.8,16.0,5.6,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-02,6.4,4.1,8.1,2.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-03,5.4,1.8,9.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-04,7.3,2.7,13.1,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-05,10.4,4.1,16.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-06,8.6,6.0,11.1,14.4,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-07,5.5,3.7,7.5,0.7,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-08,2.9,-0.6,4.7,11.5,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-09,2.2,-2.5,6.7,1.5,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-10,2.8,0.5,6.3,5.5,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-11,2.3,-2.4,7.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-12,4.7,-1.2,10.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-13,6.3,1.6,13.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-14,7.0,1.2,13.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-15,8.4,4.2,13.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-16,10.4,6.0,15.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-17,10.9,7.0,17.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-18,10.6,6.5,16.2,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-19,11.2,4.5,18.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-20,11.4,8.3,16.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-21,8.6,4.9,14.1,1.4,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-22,9.6,5.1,14.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-23,10.2,3.7,17.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-24,11.7,6.8,18.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-25,13.3,7.0,20.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-26,13.6,9.3,19.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-27,12.0,8.4,16.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-28,11.4,3.8,17.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-02-29,12.6,5.3,18.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-01,13.8,8.9,18.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-02,11.8,8.4,15.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-03,10.4,7.0,14.5,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-04,9.7,4.6,14.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-05,11.6,6.0,16.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-06,11.8,5.7,17.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-07,9.5,7.0,12.0,0.9,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-08,9.1,3.9,14.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-09,9.2,2.0,17.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-10,12.3,6.2,18.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-11,13.6,8.8,18.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-12,12.3,5.6,18.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-13,11.2,7.0,15.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-14,7.2,1.8,12.1,3.7,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-15,7.0,3.9,10.5,8.3,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-16,6.5,4.0,10.2,9.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-17,8.3,4.0,13.5,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-18,10.4,3.1,17.8,0.8,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-19,11.2,6.1,16.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-20,13.4,7.8,19.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-21,14.2,7.2,21.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-22,14.7,7.6,21.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-23,14.2,9.4,19.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-24,8.1,3.6,13.0,0.7,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-25,9.1,2.9,14.5,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-26,10.3,4.7,15.4,0.3,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-27,12.1,4.8,18.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-28,15.1,8.4,20.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-29,15.1,9.8,20.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-30,12.2,6.2,19.0,6.9,AZ,04015,MOHAVE,America/Phoenix,False
2024-03-31,7.8,3.5,11.8,3.3,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-01,9.5,5.5,13.7,0.3,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-02,12.4,5.9,17.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-03,15.0,9.8,21.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-04,15.5,8.4,22.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-05,8.9,5.6,13.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-06,8.1,1.4,13.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-07,10.6,3.1,16.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-08,11.8,6.9,16.9,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-09,13.4,5.4,20.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-10,17.6,10.0,23.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-11,19.6,12.5,26.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-12,19.7,11.0,26.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-13,17.3,9.2,24.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-14,13.8,8.9,18.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-15,13.0,5.9,19.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-16,17.5,9.6,24.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-17,20.2,12.0,27.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-18,21.2,14.1,26.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-19,20.8,12.4,27.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-20,22.3,14.0,29.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-21,24.2,16.7,31.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-22,24.3,15.8,30.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-23,22.5,14.8,28.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-24,20.7,14.3,26.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-25,17.9,13.4,21.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-26,13.5,8.3,17.9,3.8,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-27,14.3,8.7,19.9,0.5,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-28,17.2,9.2,23.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-29,19.6,11.3,26.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-04-30,21.1,12.4,28.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-01,21.2,14.3,26.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-02,21.6,15.4,27.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-03,21.6,13.6,27.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-04,21.9,14.9,27.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-05,15.8,10.5,19.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-06,15.2,7.7,21.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-07,19.4,11.3,25.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-08,15.6,11.0,19.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-09,16.8,10.0,23.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-10,19.2,10.8,25.0,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-11,19.5,13.9,24.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-12,22.5,15.5,28.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-13,24.5,15.7,30.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-14,24.9,17.7,30.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-15,24.9,18.3,30.8,0.8,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-16,24.0,15.7,30.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-17,25.3,16.9,31.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-18,25.1,17.4,30.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-19,24.0,16.2,29.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-20,22.8,17.3,27.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-21,21.0,13.3,26.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-22,23.2,17.2,28.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-23,23.6,16.7,28.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-24,23.4,16.5,28.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-25,21.5,16.0,26.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-26,23.1,14.3,29.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-27,24.9,16.4,31.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-28,26.1,17.4,33.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-29,25.7,17.1,32.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-30,27.0,18.4,34.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-05-31,28.2,20.3,34.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-01,27.4,19.9,33.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-02,26.5,19.0,31.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-03,27.2,19.6,32.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-04,28.9,21.2,35.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-05,31.2,22.5,38.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-06,32.3,24.1,38.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-07,31.5,24.1,37.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-08,30.1,22.1,36.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-09,29.3,22.8,34.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-10,28.5,20.0,33.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-11,30.7,21.8,37.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-12,31.0,22.8,37.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-13,29.7,21.8,35.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-14,30.7,22.3,37.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-15,31.8,23.6,37.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-16,29.8,22.4,34.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-17,28.7,21.1,33.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-18,25.2,17.7,31.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-19,27.7,20.4,33.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-20,29.1,19.8,36.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-21,30.6,21.3,37.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-22,31.3,23.1,37.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-23,31.6,25.2,36.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-24,32.6,26.5,37.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-25,31.9,26.9,36.1,0.9,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-26,32.2,25.8,37.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-27,32.9,27.0,37.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-28,31.7,25.5,36.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-29,31.2,23.5,36.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-06-30,32.2,24.9,37.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-01,31.5,26.2,35.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-02,31.8,23.2,38.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-03,33.2,24.5,39.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-04,34.0,25.6,41.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-05,34.7,25.5,40.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-06,34.7,24.0,42.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-07,34.8,25.3,42.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-08,34.8,26.7,41.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-09,35.0,26.1,41.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-10,35.0,26.0,41.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-11,34.8,27.1,40.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-12,32.9,26.4,39.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-13,32.2,26.2,37.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-14,31.7,25.9,36.1,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-15,30.8,24.8,35.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-16,31.9,25.3,36.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-17,32.7,25.4,38.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-18,33.1,26.1,37.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-19,33.3,25.3,38.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-20,34.0,26.5,39.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-21,33.6,27.3,39.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-22,31.9,26.4,37.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-23,32.9,25.6,38.2,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-24,32.8,27.3,38.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-25,33.9,27.1,40.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-26,33.2,26.6,37.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-27,32.4,26.6,36.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-28,30.6,24.0,35.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-29,29.8,21.6,35.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-30,30.4,23.1,35.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-07-31,31.3,22.9,36.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-01,30.8,25.7,35.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-02,31.5,27.5,35.6,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-03,31.9,24.7,37.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-04,32.2,24.5,38.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-05,32.6,25.0,37.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-06,34.0,27.4,39.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-07,31.1,26.8,35.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-08,29.9,25.1,33.9,0.7,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-09,30.2,25.5,35.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-10,30.8,26.6,35.3,0.3,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-11,28.6,25.1,33.0,0.8,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-12,28.1,22.5,32.6,1.4,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-13,29.6,23.5,34.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-14,29.7,22.5,35.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-15,30.0,22.4,36.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-16,30.8,22.8,36.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-17,31.2,25.5,35.5,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-18,30.4,24.2,35.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-19,31.1,24.2,36.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-20,32.5,25.1,38.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-21,30.3,25.7,33.7,0.4,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-22,28.9,23.5,33.7,0.4,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-23,28.4,24.3,33.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-24,27.4,22.3,32.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-25,25.9,19.4,31.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-26,26.6,19.5,33.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-27,29.0,23.0,35.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-28,29.7,22.5,35.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-29,29.6,22.2,34.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-30,29.3,23.1,34.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-08-31,29.6,24.2,35.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-01,29.5,21.7,35.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-02,30.2,23.8,35.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-03,30.5,23.8,35.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-04,31.4,23.4,37.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-05,32.5,26.5,38.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-06,31.6,24.4,38.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-07,30.5,24.2,36.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-08,29.1,22.5,34.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-09,29.8,22.6,35.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-10,29.9,23.2,35.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-11,28.6,21.9,34.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-12,26.4,19.7,32.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-13,25.7,19.0,32.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-14,25.7,18.5,31.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-15,26.1,19.9,32.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-16,23.5,19.9,28.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-17,19.4,13.9,24.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-18,20.3,13.0,26.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-19,21.2,13.1,28.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-20,21.4,15.5,27.4,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-21,21.1,14.1,27.8,0.4,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-22,24.2,16.9,30.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-23,26.0,19.2,32.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-24,27.0,20.3,34.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-25,28.3,19.4,35.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-26,28.6,23.0,35.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-27,29.4,21.3,36.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-28,30.6,24.0,37.6,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-29,29.7,21.7,37.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-09-30,29.8,23.8,35.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-01,30.4,23.5,36.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-02,28.8,19.4,34.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-03,28.9,21.9,36.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-04,29.0,22.4,36.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-05,29.1,23.0,35.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-06,29.3,22.4,35.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-07,28.0,21.3,34.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-08,27.7,20.4,34.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-09,26.3,18.4,32.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-10,26.5,19.3,33.9,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-11,25.7,17.9,32.2,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-12,25.0,17.5,31.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-13,24.0,16.7,31.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-14,23.1,16.6,30.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-15,23.0,17.6,29.3,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-16,21.8,14.5,28.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-17,20.3,16.3,23.7,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-18,12.5,9.2,17.6,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-19,13.8,7.0,19.7,0.1,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-20,16.0,9.4,20.8,0.2,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-21,18.2,12.3,24.5,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-22,20.7,12.9,27.1,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-23,21.7,15.5,28.8,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-24,21.0,13.2,28.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
2024-10-25,21.8,16.3,28.0,0.0,AZ,04015,MOHAVE,America/Phoenix,False
