state,data_year,county_fips,county_name,median_household_income,poverty_rate,unemployment_rate,bachelors_plus_rate,B17001_001E,B23025_003E,B15003_001E
FL,2022,12063,JACKSON,46144,0.1922526170254789,0.047489663319551,0.1387789062948298,40504,16930,34854
FL,2022,12065,JEFFERSON,51573,0.1833232077764277,0.0666562107904642,0.1953630149639756,13168,6376,10826
FL,2022,12067,LAFAYETTE,57852,0.1933955279135199,0.0856153604028958,0.0808321964529331,6753,3177,5864
FL,2022,12069,LAKE,66239,0.0968128752196008,0.0553546109551781,0.2567755373581935,381943,172795,287099
FL,2022,12071,LEE,69368,0.1170128141514857,0.0445777697322862,0.301228282204908,761814,348021,583335
FL,2022,12073,LEON,61317,0.1944491508621156,0.0565516117303376,0.4751717952965504,277399,159518,175063
FL,2022,12075,LEVY,49933,0.1565930864082422,0.0442310894056273,0.1610134859011034,42901,18019,31811
FL,2022,12077,LIBERTY,51723,0.2177700348432055,0.0818903318903318,0.1684191443074691,6314,2772,5516
FL,2022,12079,MADISON,43386,0.2244669609001056,0.0268876035641707,0.1295499307024582,16087,6397,13709
FL,2022,12081,MANATEE,71385,0.1017100899810434,0.0523610960684501,0.3283194530075126,399862,184660,306549
FL,2022,12083,MARION,55265,0.1436368571040847,0.0587465378081268,0.2198885463852067,368450,151277,281911
FL,2022,12085,MARTIN,77894,0.1051756885090218,0.0440126770214709,0.3509720966283426,155844,70048,123856
FL,2022,12086,MIAMI-DADE,64215,0.1525811329762001,0.045772999619973,0.3253689604692842,2647752,1407795,1918837
FL,2022,12087,MONROE,80111,0.1170543784264335,0.033852914921376,0.3633278854385555,80988,43689,64245
FL,2022,12089,NASSAU,84085,0.0920718652746816,0.0410170749814402,0.3200371467739795,90614,43104,67839
FL,2022,12091,OKALOOSA,73988,0.1017833166101957,0.0331169163130719,0.3327420293825553,206301,97805,146005
FL,2022,12093,OKEECHOBEE,50476,0.1921186257562662,0.0614276118947304,0.1683479119638826,37024,16377,28352
FL,2022,12095,ORANGE,72629,0.1350856256683875,0.0551713505418024,0.3735094909159042,1387668,771868,966029
FL,2022,12097,OSCEOLA,64312,0.1342833365341527,0.0529752152025304,0.2651586025713969,390525,202019,261881
FL,2022,12099,PALM BEACH,76066,0.1135680552513099,0.0577285484353642,0.3875833050609274,1469938,741834,1099423
FL,2022,12101,PASCO,63187,0.1181580783984035,0.0534367270436773,0.2711352994152246,560241,260364,411953
FL,2022,12103,PINELLAS,66406,0.1146899707812506,0.0464292809721693,0.3507344556979005,940492,483208,745450
FL,2022,12105,POLK,60901,0.1482271572017832,0.0463309309667043,0.2144138028456401,720030,335780,509692
FL,2022,12107,PUTNAM,44852,0.2284978612068607,0.0886761911464564,0.1332421756305074,72237,28418,52656
FL,2022,12109,ST. JOHNS,100020,0.0679514031311367,0.0440100678549875,0.4735764690497387,275491,135878,198819
FL,2022,12111,ST. LUCIE,66154,0.1248011158645383,0.05971106919951,0.2502165209575945,331223,154293,244780
FL,2022,12113,SANTA ROSA,84715,0.0894762961710667,0.0466600716035424,0.299009009009009,183367,84912,133200
FL,2022,12115,SARASOTA,77213,0.0814262696048315,0.0338267839935618,0.3828762424235551,431335,188874,352738
FL,2022,12117,SEMINOLE,79490,0.0960351931808924,0.0429977231505422,0.4172683838057262,466454,259130,334044
FL,2022,12119,SUMTER,70105,0.0926221214941924,0.051028179741051,0.3369023149240152,123545,30199,118708
FL,2022,12121,SUWANNEE,49729,0.1441201201201201,0.0546913648106414,0.1587944219523167,41625,18193,31122
FL,2022,12123,TAYLOR,46239,0.1512197778261816,0.058076225045372,0.139216552072163,18364,7163,15853
FL,2022,12125,UNION,64043,0.1590014402304368,0.0364547732968785,0.1002973776696404,10415,4389,11097
FL,2022,12127,VOLUSIA,63075,0.1218886044592764,0.0415235349646104,0.2615384615384615,544169,255301,414960
FL,2022,12129,WAKULLA,72035,0.0614843521021265,0.0359743847312908,0.197463768115942,30707,15928,24288
FL,2022,12131,WALTON,74832,0.1054754273504273,0.0528157372713246,0.3314725220196005,74880,36296,56427
FL,2022,12133,WASHINGTON,47536,0.227266585596541,0.04756151142355,0.124026330224904,22203,9104,18230
FL,2023,12001,ALACHUA,59659,0.1966391955239679,0.0433066689299582,0.476699339751607,264520,141387,171905
FL,2023,12003,BAKER,70833,0.1305591987599857,0.0432262338522689,0.1533558107680961,25161,12076,18982
FL,2023,12005,BAY,70188,0.1166985208808577,0.0357305239811477,0.2804132925485603,178417,90175,129787
FL,2023,12007,BRADFORD,59740,0.1905041031652989,0.0663191948238677,0.1499431846252655,23884,11128,20241
FL,2023,12009,BREVARD,75817,0.0989520742985527,0.0483336853796308,0.3353988571773184,612448,293522,464289
FL,2023,12011,BROWARD,74534,0.1223256310955588,0.0556519921520562,0.3579891532577914,1927838,1052505,1393045
FL,2023,12013,CALHOUN,46901,0.2123548851792221,0.0409937888198757,0.1310074401769555,11801,4830,9946
FL,2023,12015,CHARLOTTE,66154,0.0955535275977091,0.0555242390078917,0.2531037540644398,190668,74508,162384
FL,2023,12017,CITRUS,55355,0.1549608807924048,0.0683367975786748,0.2040040387467264,155678,54846,126772
FL,2023,12019,CLAY,86094,0.0913881463187367,0.0381474621581919,0.2869454156077045,221079,109601,155026
FL,2023,12021,COLLIER,86173,0.104532384593747,0.0401648390353863,0.3954141631831966,383948,170348,299749
FL,2023,12023,COLUMBIA,55070,0.1702240467786648,0.0630015650494489,0.163451406338656,66013,30031,49348
FL,2023,12027,DESOTO,50868,0.2308041524166944,0.0861568932588243,0.109787067786677,33041,14137,25595
FL,2023,12029,DIXIE,47655,0.1929115903316177,0.0510960936212296,0.0808640049906425,15349,6067,12824
FL,2023,12031,DUVAL,68447,0.1461939774842114,0.0449739902380216,0.3309080460433981,983310,510962,692564
FL,2023,12033,ESCAMBIA,65715,0.1449020328833324,0.0591737899277529,0.289297871374756,304592,151148,220330
FL,2023,12035,FLAGLER,72923,0.0942011559543257,0.0365721579700615,0.3043925075221426,120593,51706,94388
FL,2023,12037,FRANKLIN,62734,0.1731177829099307,0.0693268843208383,0.2528503682776712,10825,4962,9911
FL,2023,12039,GADSDEN,46047,0.2766077842838164,0.043820895522388,0.2008236909197882,40646,16750,30594
FL,2023,12041,GILCHRIST,61070,0.1115569823434992,0.0321290322580645,0.1452152746082458,17444,7750,13146
FL,2023,12043,GLADES,38905,0.2115106613661004,0.0624707533926064,0.1270983213429256,11068,4274,9591
FL,2023,12045,GULF,67361,0.1160420775805391,0.0321214260501235,0.2448735475051264,12168,5666,11704
FL,2023,12047,HAMILTON,47696,0.2734986945169713,0.0791530123519032,0.1120592166135499,10724,3967,9727
FL,2023,12049,HARDEE,54231,0.2425153504128731,0.0682687591956841,0.1225428690924299,23615,10195,16737
FL,2023,12051,HENDRY,53044,0.2159335435119851,0.0438860288495845,0.1072913884543477,39966,19619,26209
FL,2023,12053,HERNANDO,63193,0.1200709799058306,0.058379320360151,0.2043796104214579,198366,86075,150881
FL,2023,12055,HIGHLANDS,55581,0.15392673232432,0.0585879873551106,0.1972793341201316,102146,37960,80495
FL,2023,12057,HILLSBOROUGH,75011,0.1319505160784463,0.045432757007549,0.3715522281944641,1462859,780230,1029578
FL,2023,12059,HOLMES,48236,0.1439393939393939,0.0438186639727238,0.1205115592720118,17820,7919,14231
FL,2023,12061,INDIAN RIVER,71049,0.114414769716166,0.0525145671980121,0.3343323084108512,162278,68819,128465
FL,2023,12063,JACKSON,47327,0.1882245797129987,0.0474285382965153,0.1464484320357736,40627,17247,34886
FL,2023,12065,JEFFERSON,56984,0.2031736615749666,0.0651289009497964,0.1884296012409891,13486,6633,10959
FL,2023,12067,LAFAYETTE,60692,0.1778518406302075,0.063465965143045,0.0789921688798093,6601,3041,5874
FL,2023,12069,LAKE,69956,0.0945772973851561,0.0508710684434896,0.2678251196656104,393752,178746,296660
FL,2023,12071,LEE,73099,0.1172799567466179,0.0416447331578652,0.3075932003380163,780517,357140,599971
FL,2023,12073,LEON,65074,0.1853028354924565,0.0561937035145202,0.4858254115203107,277659,160534,177148
FL,2023,12075,LEVY,53805,0.1716061185468451,0.0382735709186755,0.1617534514953929,43932,18211,32667
FL,2023,12077,LIBERTY,53824,0.2080980803355379,0.0684523809523809,0.1576363636363636,6199,2688,5500
FL,2023,12079,MADISON,48176,0.2093608146239725,0.0242250978031898,0.1249816742413136,16302,6646,13642
FL,2023,12081,MANATEE,75792,0.1040066188906057,0.0505053685569444,0.3434397545296631,410945,190554,315476
FL,2023,12083,MARION,58535,0.1457753827052872,0.0522383281686173,0.2237578412136955,378555,156188,289496
FL,2023,12085,MARTIN,80701,0.1135556816081478,0.045219369425603,0.3663733284131657,156901,72093,124657
FL,2023,12086,MIAMI-DADE,68694,0.1493217015063175,0.0438861987616989,0.3320621452052816,2644927,1411127,1925233
FL,2023,12087,MONROE,82430,0.1040458138010365,0.0321178739919589,0.3780058605559776,80849,43029,64499
FL,2023,12089,NASSAU,88900,0.0923715343339627,0.0396257692395031,0.3451724725805535,93741,44037,70388
FL,2023,12091,OKALOOSA,79097,0.0928346101847679,0.0312423500611995,0.342213253517884,208586,98040,147674
FL,2023,12093,OKEECHOBEE,52288,0.1903782455390533,0.0598115780339655,0.1610202016677715,37436,16134,28661
FL,2023,12095,ORANGE,77011,0.1304540526729363,0.0547407808224772,0.3840842508572331,1401137,783584,981355
FL,2023,12097,OSCEOLA,68711,0.1245420700663781,0.0522970239815082,0.282554283096656,403446,211121,272875
FL,2023,12099,PALM BEACH,81115,0.110808952385708,0.0539970675974863,0.3955163727959698,1481929,748874,1111600
FL,2023,12101,PASCO,67384,0.1109656594329336,0.0489673235038775,0.2803698255345464,580567,274142,426904
FL,2023,12103,PINELLAS,70293,0.1144127440432399,0.0455926238449031,0.3584493697509852,940612,485890,748831
FL,2023,12105,POLK,63644,0.1471380272302639,0.0438860510580236,0.226409084876865,744172,348858,527470
FL,2023,12107,PUTNAM,47256,0.2387247171751799,0.0709709043800987,0.1409466764611704,72925,28561,53091
FL,2023,12109,ST. JOHNS,106169,0.0670755556170888,0.039011694339037,0.4861000224694392,288913,141778,209173
FL,2023,12111,ST. LUCIE,69027,0.1164378961875479,0.0580891957454749,0.2536970470920242,342483,160770,253716
FL,2023,12113,SANTA ROSA,88968,0.084421028057218,0.0448911299042762,0.309798755945847,188472,87857,136650
FL,2023,12115,SARASOTA,80633,0.0819348805962696,0.0367492934833616,0.3965769601809654,440606,191786,360732
FL,2023,12117,SEMINOLE,83030,0.0920769237317714,0.0409346153846153,0.4238489098046635,469868,260000,338288
FL,2023,12119,SUMTER,73297,0.0906447896450138,0.0571189746447478,0.3506630914113105,129329,32301,123814
FL,2023,12121,SUWANNEE,55479,0.1415190052615435,0.0569331158238172,0.1643273178649861,42383,18390,31419
FL,2023,12123,TAYLOR,44985,0.1731357706555001,0.0510518934081346,0.1505974059165548,18627,7130,15651
FL,2023,12125,UNION,64922,0.1865357643758765,0.0332070425674169,0.1000089373491822,10695,4487,11189
FL,2023,12127,VOLUSIA,66581,0.1224289592760181,0.0400351569396574,0.2718496114916313,552500,260546,423543
FL,2023,12129,WAKULLA,74183,0.0558609513520383,0.0313723091976516,0.2127617227927712,31471,16352,25122
FL,2023,12131,WALTON,79281,0.114284248727254,0.0522162612636074,0.3422987483756241,77981,38398,58484
FL,2023,12133,WASHINGTON,52723,0.1894872021964396,0.0397673188789,0.1248585439456808,22582,9455,18557
FL,2024,12001,ALACHUA,61949,0.2116664428428607,0.0437198034001197,0.4876158682085169,268068,143642,174336
FL,2024,12003,BAKER,79836,0.1175513996979904,0.045036547983966,0.1782334384858044,25827,12723,19020
FL,2024,12005,BAY,73533,0.1189055323419993,0.0388500388500388,0.2964127483207088,183322,93951,132943
FL,2024,12007,BRADFORD,63050,0.1677277077351974,0.0472002871500358,0.1516552341186996,24033,11144,20118
FL,2024,12009,BREVARD,78476,0.1022871654369647,0.0484257300889384,0.3421234667881426,624135,299758,474168
FL,2024,12011,BROWARD,77633,0.1223916916037347,0.0543021834322739,0.3671688828099663,1958597,1068318,1418380
FL,2024,12013,CALHOUN,50517,0.2074812542603953,0.0801479654747225,0.1358524972140614,11736,4866,9871
FL,2024,12015,CHARLOTTE,69952,0.0898559274195599,0.0537452391028353,0.2704577887376925,196637,77979,167479
FL,2024,12017,CITRUS,56546,0.1559357712524355,0.0635423966362999,0.2061609004392949,159617,57080,129981
FL,2024,12019,CLAY,87820,0.0921957783570854,0.0378166187075917,0.2826042996347459,225173,112596,158246
FL,2024,12021,COLLIER,90045,0.1069380879413048,0.0392069273589444,0.4029021803660004,394172,174612,308251
FL,2024,12023,COLUMBIA,59205,0.1667285444852013,0.0532739620707329,0.1681035340965654,67337,31216,50225
FL,2024,12027,DESOTO,54417,0.2406073236082167,0.095025983667409,0.1080297539576578,33590,14817,26215
FL,2024,12029,DIXIE,50110,0.2090685002594706,0.0326704545454545,0.1072545340838023,15416,5632,12792
FL,2024,12031,DUVAL,71277,0.1414629757370362,0.044752764647707,0.3443419645314216,1000290,522761,704962
FL,2024,12033,ESCAMBIA,67500,0.1471074595382872,0.0587301796344097,0.2967895822009802,307204,151864,222619
FL,2024,12035,FLAGLER,77363,0.1026764689448182,0.0435534502528243,0.3131266953155954,125277,53199,98433
FL,2024,12037,FRANKLIN,64105,0.1649418444912537,0.0847192330268049,0.2793002325816563,10919,5111,9889
FL,2024,12039,GADSDEN,48801,0.2790949070093113,0.0502896732963029,0.2134364238840881,40703,16743,30782
FL,2024,12041,GILCHRIST,63523,0.1149501661129568,0.034733750478866,0.1530421799178798,18060,7831,13395
FL,2024,12043,GLADES,45870,0.1720525568181818,0.0712984054669703,0.134379746835443,11264,4390,9875
FL,2024,12045,GULF,61179,0.1246792815907633,0.026263358087303,0.2350927008518456,12472,5521,11974
FL,2024,12047,HAMILTON,50144,0.2013477088948787,0.0671061926065458,0.1096656164244333,11130,4247,9839
FL,2024,12049,HARDEE,60489,0.2532745591939546,0.0591463991672187,0.12095952023988,23820,10567,16675
FL,2024,12051,HENDRY,56393,0.2252951096121416,0.0438529004462225,0.1218040687194202,41510,19497,27183
FL,2024,12053,HERNANDO,66058,0.1173681787459961,0.0531595567805215,0.2108455088585404,204178,89617,155161
FL,2024,12055,HIGHLANDS,54897,0.1526471972265171,0.0636254807569853,0.2045971696620873,104129,39261,82181
FL,2024,12057,HILLSBOROUGH,79540,0.1271356504830202,0.0451116018878712,0.3808955914361771,1494451,802809,1054856
FL,2024,12059,HOLMES,49343,0.1396072661422669,0.0448494248416699,0.1250704225352112,17671,7737,14200
FL,2024,12061,INDIAN RIVER,73491,0.110569302438139,0.0449465605049852,0.338272560355685,165290,69705,131802
FL,2024,12063,JACKSON,49149,0.1946279386050126,0.0451758087201125,0.1513074024759908,41176,17775,35299
FL,2024,12065,JEFFERSON,61212,0.2096982758620689,0.0742364460032149,0.1916459737495565,13920,6843,11276
FL,2024,12067,LAFAYETTE,62757,0.175007491759065,0.1087454962332132,0.0988681757656458,6674,3053,6008
FL,2024,12069,LAKE,73161,0.0885172388443725,0.049991336928508,0.2784808480620507,408090,184692,307619
FL,2024,12071,LEE,76107,0.1200121832207214,0.0401279277584422,0.3120474272771511,804385,372085,618547
FL,2024,12073,LEON,66287,0.186682806115323,0.056884599700965,0.4890519117885701,279233,161854,178707
FL,2024,12075,LEVY,56750,0.1739275246469491,0.0407848558970541,0.1653475618793538,45036,18806,33735
FL,2024,12077,LIBERTY,58671,0.1754982984929509,0.0657563780093424,0.1650298141003156,6171,2783,5702
FL,2024,12079,MADISON,48485,0.2099585568015602,0.0580867386879599,0.1390938606847697,16408,6387,13552
FL,2024,12081,MANATEE,78457,0.0977197853915662,0.0456635213812487,0.3543041192178166,424960,199240,326931
FL,2024,12083,MARION,61010,0.1441490069274612,0.0484434978426837,0.2337394025300206,390908,163861,299128
FL,2024,12085,MARTIN,82943,0.1130584387348042,0.0488651129357772,0.3713531217040309,158679,72342,126101
FL,2024,12086,MIAMI-DADE,71753,0.1472428950528516,0.0460274771116157,0.3438848737785016,2698120,1447896,1964800
FL,2024,12087,MONROE,87738,0.1064992212800672,0.0293477497718177,0.3862700795443994,80902,42729,64618
FL,2024,12089,NASSAU,89804,0.0968227459227644,0.0447629500505735,0.3555994567230522,97002,46467,72891
FL,2024,12091,OKALOOSA,81998,0.0931765106318606,0.0380964829375213,0.3481852600034783,211534,99458,149498
FL,2024,12093,OKEECHOBEE,57984,0.1799012656898272,0.0442567972212241,0.1582341783066045,38082,16698,28995
FL,2024,12095,ORANGE,79719,0.1299519156629616,0.0550604920225173,0.3931703965118161,1433107,803825,1007057
FL,2024,12097,OSCEOLA,72637,0.1280567054688697,0.0536040319088624,0.2975672224020155,423945,224013,287367
FL,2024,12099,PALM BEACH,83581,0.1133065748753861,0.054579341120882,0.4052770747119984,1508059,761900,1131157
FL,2024,12101,PASCO,70492,0.1109726739379319,0.0489903776312785,0.2920299524835676,603563,289118,443636
FL,2024,12103,PINELLAS,72646,0.1153971997005502,0.0443000929143591,0.3675930899565635,944399,488622,753975
FL,2024,12105,POLK,65978,0.1446754310383804,0.0482804286648593,0.234551376270593,774119,368493,548366
FL,2024,12107,PUTNAM,47934,0.234206471494607,0.0738078783690393,0.1448697007944168,73986,28940,53876
FL,2024,12109,ST. JOHNS,109839,0.0654445692304145,0.0331026020619106,0.5091050315008199,303631,149958,220153
FL,2024,12111,ST. LUCIE,71457,0.1227769889950783,0.0605862802048088,0.2666081933249656,356386,166985,264508
FL,2024,12113,SANTA ROSA,91922,0.0875779033894444,0.0447621253736611,0.3197034486193427,193188,90657,140549
FL,2024,12115,SARASOTA,83416,0.0858598070511299,0.0373820868409168,0.4081339246551976,450793,197073,369342
FL,2024,12117,SEMINOLE,85761,0.0902930272201671,0.0415026414209596,0.4273643442408453,476338,264441,343922
FL,2024,12119,SUMTER,76508,0.0971194083827208,0.054488842760768,0.35328432094079,135493,34686,129083
FL,2024,12121,SUWANNEE,56658,0.1497491405741893,0.0628413851620088,0.1664796808775866,43052,18857,32088
FL,2024,12123,TAYLOR,49073,0.1734434561626429,0.0538906414300736,0.1653649167733674,18888,7608,15620
FL,2024,12125,UNION,64146,0.1954406199315192,0.0475689328562407,0.111031582714503,11098,4751,11177
FL,2024,12127,VOLUSIA,70044,0.1175834937358592,0.041311546401759,0.283648567750167,562647,267867,432641
FL,2024,12129,WAKULLA,81895,0.0668670405602206,0.0327435188995356,0.2326454033771107,32273,17011,25584
FL,2024,12131,WALTON,81986,0.124702134752386,0.0485380850796837,0.3503205818519193,80993,39845,60359
FL,2024,12133,WASHINGTON,58210,0.1728820960698689,0.0357398873527905,0.1148164008136173,22900,9765,18682
